0,1
2020-Jan-28 22:14:32.986419,53052927
2020-Jan-28 22:14:33.100603,53052927
2020-Jan-28 22:14:33.202849,53052927
2020-Jan-28 22:14:33.297823,53052927
2020-Jan-28 22:14:33.410992,53052927
2020-Jan-28 22:14:33.513784,53052927
2020-Jan-28 22:14:33.611935,53052927
2020-Jan-28 22:14:33.737437,53052927
2020-Jan-28 22:14:33.839253,53052927
2020-Jan-28 22:14:33.944684,53052927
2020-Jan-28 22:14:34.050108,53052927
2020-Jan-28 22:14:34.151675,53052927
2020-Jan-28 22:14:34.257784,53052927
2020-Jan-28 22:14:34.359926,53052927
2020-Jan-28 22:14:34.462545,53052928
2020-Jan-28 22:14:34.702317,53052928
2020-Jan-28 22:14:34.783930,53052928
2020-Jan-28 22:14:34.884504,53052928
2020-Jan-28 22:14:34.985290,53052928
2020-Jan-28 22:14:35.034021,53052928
2020-Jan-28 22:14:35.082518,53052928
2020-Jan-28 22:14:35.146484,53052928
2020-Jan-28 22:14:35.247772,53052928
2020-Jan-28 22:14:35.351531,53052928
2020-Jan-28 22:14:35.457999,53052928
2020-Jan-28 22:14:35.560138,53052928
2020-Jan-28 22:14:35.673498,53052928
2020-Jan-28 22:14:35.768233,53052928
2020-Jan-28 22:14:35.874681,53052928
2020-Jan-28 22:14:35.973672,53052928
2020-Jan-28 22:14:36.079517,53052928
2020-Jan-28 22:14:36.184941,53052928
2020-Jan-28 22:14:36.289067,53052928
2020-Jan-28 22:14:36.391701,53052928
2020-Jan-28 22:14:36.517715,53052928
2020-Jan-28 22:14:36.604034,53052928
2020-Jan-28 22:14:36.708076,53052928
2020-Jan-28 22:14:36.814166,53052928
2020-Jan-28 22:14:36.917392,53052928
2020-Jan-28 22:14:37.023531,53052928
2020-Jan-28 22:14:37.121834,53052928
2020-Jan-28 22:14:37.226247,53052928
2020-Jan-28 22:14:37.324479,53052928
2020-Jan-28 22:14:37.433948,53052928
2020-Jan-28 22:14:37.539634,53052928
2020-Jan-28 22:14:37.640454,53052928
2020-Jan-28 22:14:37.743313,53052928
2020-Jan-28 22:14:37.850164,53052928
2020-Jan-28 22:14:37.960958,53052928
2020-Jan-28 22:14:38.056535,53052928
2020-Jan-28 22:14:38.159164,53052928
2020-Jan-28 22:14:38.261256,53052928
2020-Jan-28 22:14:38.365486,53052928
2020-Jan-28 22:14:38.510289,53052929
2020-Jan-28 22:14:38.575726,53052929
2020-Jan-28 22:14:38.676069,53052929
2020-Jan-28 22:14:38.785455,53052929
2020-Jan-28 22:14:38.891074,53052929
2020-Jan-28 22:14:38.988404,53052929
2020-Jan-28 22:14:39.084195,53052929
2020-Jan-28 22:14:39.192876,53052929
2020-Jan-28 22:14:39.298152,53052929
2020-Jan-28 22:14:39.400481,53052929
2020-Jan-28 22:14:39.505022,53052929
2020-Jan-28 22:14:39.629884,53052929
2020-Jan-28 22:14:39.720320,53052929
2020-Jan-28 22:14:39.823702,53052929
2020-Jan-28 22:14:39.926357,53052929
2020-Jan-28 22:14:40.035027,53052929
2020-Jan-28 22:14:40.140960,53052929
2020-Jan-28 22:14:40.240456,53052929
2020-Jan-28 22:14:40.352542,53052929
2020-Jan-28 22:14:40.451334,53052929
2020-Jan-28 22:14:40.941317,53052929
2020-Jan-28 22:14:41.035159,53052929
2020-Jan-28 22:14:41.138499,53052929
2020-Jan-28 22:14:41.233093,53052929
2020-Jan-28 22:14:41.354104,53052929
2020-Jan-28 22:14:41.447388,53052929
2020-Jan-28 22:14:41.448347,53052929
2020-Jan-28 22:14:41.540297,53052929
2020-Jan-28 22:14:41.555294,53052929
2020-Jan-28 22:14:41.642838,53052929
2020-Jan-28 22:14:41.745771,53052929
2020-Jan-28 22:14:41.849113,53052929
2020-Jan-28 22:14:41.956069,53052929
2020-Jan-28 22:14:42.059390,53052929
2020-Jan-28 22:14:42.163091,53052929
2020-Jan-28 22:14:42.267300,53052929
2020-Jan-28 22:14:42.369914,53052930
2020-Jan-28 22:14:42.473949,53052930
2020-Jan-28 22:14:42.576410,53052930
2020-Jan-28 22:14:42.679785,53052930
2020-Jan-28 22:14:42.783910,53052930
2020-Jan-28 22:14:42.887561,53052930
2020-Jan-28 22:14:42.993366,53052930
2020-Jan-28 22:14:43.096390,53052930
2020-Jan-28 22:14:43.201037,53052930
2020-Jan-28 22:14:43.303679,53052930
2020-Jan-28 22:14:43.404623,53052930
2020-Jan-28 22:14:43.511219,53052930
2020-Jan-28 22:14:43.611460,53052930
2020-Jan-28 22:14:43.716935,53052930
2020-Jan-28 22:14:43.821722,53052930
2020-Jan-28 22:14:43.924211,53052930
2020-Jan-28 22:14:44.029679,53052930
2020-Jan-28 22:14:44.166862,53052930
2020-Jan-28 22:14:44.237142,53052930
2020-Jan-28 22:14:44.383275,53052930
2020-Jan-28 22:14:44.448826,53052930
2020-Jan-28 22:14:44.593055,53052930
2020-Jan-28 22:14:44.656622,53052930
2020-Jan-28 22:14:44.759620,53052930
2020-Jan-28 22:14:44.868445,53052930
2020-Jan-28 22:14:44.968552,53052930
2020-Jan-28 22:14:45.078640,53052930
2020-Jan-28 22:14:45.183488,53052930
2020-Jan-28 22:14:45.286195,53052930
2020-Jan-28 22:14:45.391064,53052930
2020-Jan-28 22:14:45.493943,53052930
2020-Jan-28 22:14:45.600705,53052930
2020-Jan-28 22:14:45.706592,53052930
2020-Jan-28 22:14:45.830752,53052930
2020-Jan-28 22:14:45.932203,53052930
2020-Jan-28 22:14:46.025226,53052930
2020-Jan-28 22:14:46.128736,53052930
2020-Jan-28 22:14:46.240786,53052930
2020-Jan-28 22:14:46.340161,53052931
2020-Jan-28 22:14:46.444914,53052931
2020-Jan-28 22:14:46.554565,53052931
2020-Jan-28 22:14:46.662401,53052931
2020-Jan-28 22:14:46.781053,53052931
2020-Jan-28 22:14:46.849830,53052931
2020-Jan-28 22:14:46.961598,53052931
2020-Jan-28 22:14:47.074916,53052931
2020-Jan-28 22:14:47.120621,53052931
2020-Jan-28 22:14:47.175895,53052931
2020-Jan-28 22:14:47.229876,53052931
2020-Jan-28 22:14:47.330432,53052931
2020-Jan-28 22:14:47.428608,53052931
2020-Jan-28 22:14:47.536060,53052931
2020-Jan-28 22:14:47.646062,53052931
2020-Jan-28 22:14:47.741690,53052931
2020-Jan-28 22:14:47.847311,53052931
2020-Jan-28 22:14:47.958836,53052931
2020-Jan-28 22:14:48.057436,53052931
2020-Jan-28 22:14:48.162319,53052931
2020-Jan-28 22:14:48.267934,53052931
2020-Jan-28 22:14:48.368058,53052931
2020-Jan-28 22:14:48.475323,53052931
2020-Jan-28 22:14:48.576880,53052931
2020-Jan-28 22:14:48.679546,53052931
2020-Jan-28 22:14:48.786972,53052931
2020-Jan-28 22:14:48.890897,53052931
2020-Jan-28 22:14:48.993278,53052931
2020-Jan-28 22:14:49.097053,53052931
2020-Jan-28 22:14:49.200024,53052931
2020-Jan-28 22:14:49.304687,53052931
2020-Jan-28 22:14:49.409412,53052931
2020-Jan-28 22:14:49.510227,53052931
2020-Jan-28 22:14:49.613753,53052932
2020-Jan-28 22:14:49.716717,53052932
2020-Jan-28 22:14:49.888331,53052932
2020-Jan-28 22:14:49.924971,53052932
2020-Jan-28 22:14:50.041035,53052932
2020-Jan-28 22:14:50.234127,53052932
2020-Jan-28 22:14:50.336426,53052932
2020-Jan-28 22:14:50.440728,53052932
2020-Jan-28 22:14:50.550716,53052932
2020-Jan-28 22:14:50.648861,53052932
2020-Jan-28 22:14:50.752948,53052932
2020-Jan-28 22:14:50.862626,53052932
2020-Jan-28 22:14:50.959213,53052932
2020-Jan-28 22:14:51.062682,53052932
2020-Jan-28 22:14:51.131644,53052932
2020-Jan-28 22:14:51.166665,53052932
2020-Jan-28 22:14:51.272181,53052932
2020-Jan-28 22:14:51.376375,53052932
2020-Jan-28 22:14:51.479568,53052932
2020-Jan-28 22:14:51.584479,53052932
2020-Jan-28 22:14:51.700476,53052932
2020-Jan-28 22:14:51.806503,53052932
2020-Jan-28 22:14:51.909671,53052932
2020-Jan-28 22:14:52.011963,53052932
2020-Jan-28 22:14:52.117875,53052932
2020-Jan-28 22:14:52.222972,53052932
2020-Jan-28 22:14:52.321796,53052932
2020-Jan-28 22:14:52.429539,53052932
2020-Jan-28 22:14:52.534445,53052932
2020-Jan-28 22:14:52.778892,53052932
2020-Jan-28 22:14:52.851662,53052932
2020-Jan-28 22:14:52.956212,53052932
2020-Jan-28 22:14:53.068190,53052932
2020-Jan-28 22:14:53.120664,53052932
2020-Jan-28 22:14:53.170218,53052932
2020-Jan-28 22:14:53.215593,53052932
2020-Jan-28 22:14:53.317968,53052932
2020-Jan-28 22:14:53.429867,53052932
2020-Jan-28 22:14:53.535479,53052933
2020-Jan-28 22:14:53.635065,53052933
2020-Jan-28 22:14:53.742219,53052933
2020-Jan-28 22:14:53.835625,53052933
2020-Jan-28 22:14:53.945118,53052933
2020-Jan-28 22:14:54.052802,53052933
2020-Jan-28 22:14:54.157304,53052933
2020-Jan-28 22:14:54.260604,53052933
2020-Jan-28 22:14:54.366765,53052933
2020-Jan-28 22:14:54.464273,53052933
2020-Jan-28 22:14:54.569866,53052933
2020-Jan-28 22:14:54.667067,53052933
2020-Jan-28 22:14:54.780426,53052933
2020-Jan-28 22:14:54.878654,53052933
2020-Jan-28 22:14:54.987110,53052933
2020-Jan-28 22:14:55.080219,53052933
2020-Jan-28 22:14:55.191248,53052933
2020-Jan-28 22:14:55.287932,53052933
2020-Jan-28 22:14:55.396557,53052933
2020-Jan-28 22:14:55.504097,53052933
2020-Jan-28 22:14:55.632609,53052933
2020-Jan-28 22:14:55.707443,53052933
2020-Jan-28 22:14:55.804532,53052933
2020-Jan-28 22:14:55.938703,53052933
2020-Jan-28 22:14:56.017389,53052933
2020-Jan-28 22:14:56.118794,53052933
2020-Jan-28 22:14:56.232979,53052933
2020-Jan-28 22:14:56.337836,53052933
2020-Jan-28 22:14:56.440757,53052933
2020-Jan-28 22:14:56.543583,53052933
2020-Jan-28 22:14:56.652356,53052933
2020-Jan-28 22:14:56.755707,53052933
2020-Jan-28 22:14:56.860313,53052933
2020-Jan-28 22:14:56.965950,53052933
2020-Jan-28 22:14:57.066801,53052933
2020-Jan-28 22:14:57.167919,53052933
2020-Jan-28 22:14:57.274174,53052933
2020-Jan-28 22:14:57.375324,53052933
2020-Jan-28 22:14:57.484204,53052933
2020-Jan-28 22:14:57.586566,53052934
2020-Jan-28 22:14:57.704194,53052934
2020-Jan-28 22:14:57.807795,53052934
2020-Jan-28 22:14:57.912253,53052934
2020-Jan-28 22:14:58.016706,53052934
2020-Jan-28 22:14:58.120710,53052934
2020-Jan-28 22:14:58.224334,53052934
2020-Jan-28 22:14:58.327493,53052934
2020-Jan-28 22:14:58.431847,53052934
2020-Jan-28 22:14:58.928829,53052934
2020-Jan-28 22:14:59.015490,53052934
2020-Jan-28 22:14:59.116334,53052934
2020-Jan-28 22:14:59.212246,53052934
2020-Jan-28 22:14:59.317824,53052934
2020-Jan-28 22:14:59.406804,53052934
2020-Jan-28 22:14:59.418933,53052934
2020-Jan-28 22:14:59.513343,53052934
2020-Jan-28 22:14:59.532302,53052934
2020-Jan-28 22:14:59.616425,53052934
2020-Jan-28 22:14:59.721542,53052934
2020-Jan-28 22:14:59.825084,53052934
2020-Jan-28 22:14:59.927086,53052934
2020-Jan-28 22:15:00.031028,53052934
2020-Jan-28 22:15:00.131829,53052934
2020-Jan-28 22:15:00.237706,53052934
2020-Jan-28 22:15:00.340335,53052934
2020-Jan-28 22:15:00.451890,53052934
2020-Jan-28 22:15:00.550926,53052934
2020-Jan-28 22:15:00.652416,53052934
2020-Jan-28 22:15:00.757577,53052934
2020-Jan-28 22:15:00.862167,53052934
2020-Jan-28 22:15:00.965943,53052934
2020-Jan-28 22:15:01.069600,53052935
2020-Jan-28 22:15:01.174977,53052935
2020-Jan-28 22:15:01.275464,53052935
2020-Jan-28 22:15:01.427526,53052935
2020-Jan-28 22:15:01.480203,53052935
2020-Jan-28 22:15:01.637678,53052935
2020-Jan-28 22:15:01.694070,53052935
2020-Jan-28 22:15:01.902258,53052935
2020-Jan-28 22:15:02.002058,53052935
2020-Jan-28 22:15:02.108840,53052935
2020-Jan-28 22:15:02.211460,53052935
2020-Jan-28 22:15:02.311920,53052935
2020-Jan-28 22:15:02.426617,53052935
2020-Jan-28 22:15:02.520583,53052935
2020-Jan-28 22:15:02.625257,53052935
2020-Jan-28 22:15:02.727800,53052935
2020-Jan-28 22:15:02.827984,53052935
2020-Jan-28 22:15:02.829018,53052935
2020-Jan-28 22:15:02.940493,53052935
2020-Jan-28 22:15:03.037820,53052935
2020-Jan-28 22:15:03.141854,53052935
2020-Jan-28 22:15:03.249889,53052935
2020-Jan-28 22:15:03.351332,53052935
2020-Jan-28 22:15:03.453963,53052935
2020-Jan-28 22:15:03.562435,53052935
2020-Jan-28 22:15:03.668682,53052935
2020-Jan-28 22:15:03.775425,53052935
2020-Jan-28 22:15:03.880085,53052935
2020-Jan-28 22:15:03.992576,53052935
2020-Jan-28 22:15:04.087208,53052935
2020-Jan-28 22:15:04.202916,53052935
2020-Jan-28 22:15:04.302312,53052935
2020-Jan-28 22:15:04.404159,53052935
2020-Jan-28 22:15:04.514143,53052935
2020-Jan-28 22:15:04.752104,53052935
2020-Jan-28 22:15:04.617217,53052935
2020-Jan-28 22:15:04.824411,53052935
2020-Jan-28 22:15:04.932223,53052935
2020-Jan-28 22:15:05.035201,53052936
2020-Jan-28 22:15:05.089745,53052936
2020-Jan-28 22:15:05.139259,53052936
2020-Jan-28 22:15:05.191279,53052936
2020-Jan-28 22:15:05.291288,53052936
2020-Jan-28 22:15:05.396099,53052936
2020-Jan-28 22:15:05.494222,53052936
2020-Jan-28 22:15:05.602830,53052936
2020-Jan-28 22:15:05.708551,53052936
2020-Jan-28 22:15:05.805819,53052936
2020-Jan-28 22:15:05.914846,53052936
2020-Jan-28 22:15:06.019476,53052936
2020-Jan-28 22:15:06.120701,53052936
2020-Jan-28 22:15:06.227320,53052936
2020-Jan-28 22:15:06.329779,53052936
2020-Jan-28 22:15:06.429207,53052936
2020-Jan-28 22:15:06.531743,53052936
2020-Jan-28 22:15:06.638813,53052936
2020-Jan-28 22:15:06.739150,53052936
2020-Jan-28 22:15:06.842669,53052936
2020-Jan-28 22:15:06.948629,53052936
2020-Jan-28 22:15:07.049690,53052936
2020-Jan-28 22:15:07.154889,53052936
2020-Jan-28 22:15:07.308667,53052936
2020-Jan-28 22:15:07.354397,53052936
2020-Jan-28 22:15:07.464186,53052936
2020-Jan-28 22:15:07.566916,53052936
2020-Jan-28 22:15:07.669555,53052936
2020-Jan-28 22:15:07.775524,53052936
2020-Jan-28 22:15:07.875875,53052936
2020-Jan-28 22:15:07.981395,53052937
2020-Jan-28 22:15:08.086944,53052937
2020-Jan-28 22:15:08.187980,53052937
2020-Jan-28 22:15:08.291146,53052937
2020-Jan-28 22:15:08.394541,53052937
2020-Jan-28 22:15:08.492864,53052937
2020-Jan-28 22:15:08.601395,53052937
2020-Jan-28 22:15:08.700766,53052937
2020-Jan-28 22:15:08.809180,53052937
2020-Jan-28 22:15:08.912687,53052937
2020-Jan-28 22:15:09.015933,53052937
2020-Jan-28 22:15:09.122701,53052937
2020-Jan-28 22:15:09.224198,53052937
2020-Jan-28 22:15:09.326221,53052937
2020-Jan-28 22:15:09.434241,53052937
2020-Jan-28 22:15:09.534634,53052937
2020-Jan-28 22:15:09.651234,53052937
2020-Jan-28 22:15:09.753788,53052937
2020-Jan-28 22:15:09.856959,53052937
2020-Jan-28 22:15:09.961899,53052937
2020-Jan-28 22:15:10.064563,53052937
2020-Jan-28 22:15:10.172255,53052937
2020-Jan-28 22:15:10.273326,53052937
2020-Jan-28 22:15:10.374563,53052937
2020-Jan-28 22:15:10.482100,53052937
2020-Jan-28 22:15:10.969555,53052937
2020-Jan-28 22:15:11.032231,53052937
2020-Jan-28 22:15:11.130854,53052937
2020-Jan-28 22:15:11.238472,53052937
2020-Jan-28 22:15:11.339321,53052938
2020-Jan-28 22:15:11.433556,53052938
2020-Jan-28 22:15:11.444861,53052938
2020-Jan-28 22:15:11.549546,53052938
2020-Jan-28 22:15:11.551319,53052938
2020-Jan-28 22:15:11.641573,53052938
2020-Jan-28 22:15:11.746475,53052938
2020-Jan-28 22:15:11.852095,53052938
2020-Jan-28 22:15:11.954830,53052938
2020-Jan-28 22:15:12.057840,53052938
2020-Jan-28 22:15:12.161176,53052938
2020-Jan-28 22:15:12.261352,53052938
2020-Jan-28 22:15:12.367933,53052938
2020-Jan-28 22:15:12.468702,53052938
2020-Jan-28 22:15:12.573358,53052938
2020-Jan-28 22:15:12.677565,53052938
2020-Jan-28 22:15:12.778723,53052938
2020-Jan-28 22:15:12.941085,53052938
2020-Jan-28 22:15:12.985383,53052938
2020-Jan-28 22:15:13.153341,53052938
2020-Jan-28 22:15:13.195364,53052938
2020-Jan-28 22:15:13.366024,53052938
2020-Jan-28 22:15:13.399529,53052938
2020-Jan-28 22:15:13.503539,53052938
2020-Jan-28 22:15:13.606261,53052938
2020-Jan-28 22:15:13.708236,53052938
2020-Jan-28 22:15:13.813537,53052938
2020-Jan-28 22:15:13.915115,53052938
2020-Jan-28 22:15:14.018391,53052938
2020-Jan-28 22:15:14.121557,53052938
2020-Jan-28 22:15:14.224647,53052938
2020-Jan-28 22:15:14.329662,53052938
2020-Jan-28 22:15:14.438410,53052938
2020-Jan-28 22:15:14.533513,53052938
2020-Jan-28 22:15:14.639762,53052938
2020-Jan-28 22:15:14.739179,53052938
2020-Jan-28 22:15:14.842727,53052938
2020-Jan-28 22:15:14.947122,53052938
2020-Jan-28 22:15:15.049363,53052938
2020-Jan-28 22:15:15.153699,53052939
2020-Jan-28 22:15:15.254107,53052939
2020-Jan-28 22:15:15.365956,53052939
2020-Jan-28 22:15:15.461763,53052939
2020-Jan-28 22:15:15.566453,53052939
2020-Jan-28 22:15:15.676306,53052939
2020-Jan-28 22:15:15.780670,53052939
2020-Jan-28 22:15:15.885899,53052939
2020-Jan-28 22:15:15.991914,53052939
2020-Jan-28 22:15:16.093377,53052939
2020-Jan-28 22:15:16.197013,53052939
2020-Jan-28 22:15:16.303921,53052939
2020-Jan-28 22:15:16.419578,53052939
2020-Jan-28 22:15:16.516875,53052939
2020-Jan-28 22:15:16.620920,53052939
2020-Jan-28 22:15:16.956657,53052939
2020-Jan-28 22:15:17.031037,53052939
2020-Jan-28 22:15:17.134665,53052939
2020-Jan-28 22:15:17.235353,53052939
2020-Jan-28 22:15:17.337841,53052939
2020-Jan-28 22:15:17.434627,53052939
2020-Jan-28 22:15:17.450692,53052939
2020-Jan-28 22:15:17.545724,53052939
2020-Jan-28 22:15:17.547565,53052939
2020-Jan-28 22:15:17.640780,53052939
2020-Jan-28 22:15:17.738924,53052939
2020-Jan-28 22:15:17.838978,53052939
2020-Jan-28 22:15:17.942239,53052939
2020-Jan-28 22:15:18.041953,53052939
2020-Jan-28 22:15:18.157660,53052939
2020-Jan-28 22:15:18.252476,53052939
2020-Jan-28 22:15:18.365639,53052939
2020-Jan-28 22:15:18.454625,53052939
2020-Jan-28 22:15:18.570220,53052939
2020-Jan-28 22:15:18.700382,53052939
2020-Jan-28 22:15:18.773796,53052939
2020-Jan-28 22:15:18.905311,53052939
2020-Jan-28 22:15:18.981576,53052939
2020-Jan-28 22:15:19.106072,53052939
2020-Jan-28 22:15:19.185534,53052940
2020-Jan-28 22:15:19.293541,53052940
2020-Jan-28 22:15:19.396317,53052940
2020-Jan-28 22:15:19.499794,53052940
2020-Jan-28 22:15:19.596638,53052940
2020-Jan-28 22:15:19.702148,53052940
2020-Jan-28 22:15:19.810885,53052940
2020-Jan-28 22:15:19.908699,53052940
2020-Jan-28 22:15:20.020568,53052940
2020-Jan-28 22:15:20.135594,53052940
2020-Jan-28 22:15:20.239044,53052940
2020-Jan-28 22:15:20.333712,53052940
2020-Jan-28 22:15:20.445028,53052940
2020-Jan-28 22:15:20.545116,53052940
2020-Jan-28 22:15:20.653863,53052940
2020-Jan-28 22:15:20.751281,53052940
2020-Jan-28 22:15:20.865383,53052940
2020-Jan-28 22:15:20.962817,53052940
2020-Jan-28 22:15:21.064806,53052940
2020-Jan-28 22:15:21.168751,53052940
2020-Jan-28 22:15:21.274604,53052940
2020-Jan-28 22:15:21.374372,53052940
2020-Jan-28 22:15:21.479238,53052940
2020-Jan-28 22:15:21.585490,53052940
2020-Jan-28 22:15:21.687610,53052940
2020-Jan-28 22:15:21.791504,53052940
2020-Jan-28 22:15:21.892467,53052940
2020-Jan-28 22:15:21.997526,53052940
2020-Jan-28 22:15:22.102362,53052940
2020-Jan-28 22:15:22.203021,53052940
2020-Jan-28 22:15:22.312004,53052940
2020-Jan-28 22:15:22.411594,53052940
2020-Jan-28 22:15:22.716917,53052940
2020-Jan-28 22:15:22.818275,53052940
2020-Jan-28 22:15:22.892939,53052940
2020-Jan-28 22:15:22.995052,53052940
2020-Jan-28 22:15:23.058800,53052940
2020-Jan-28 22:15:22.956895,53052940
2020-Jan-28 22:15:22.957179,53052940
2020-Jan-28 22:15:23.099624,53052940
2020-Jan-28 22:15:23.163858,53052941
2020-Jan-28 22:15:23.270515,53052941
2020-Jan-28 22:15:23.369173,53052941
2020-Jan-28 22:15:23.467920,53052941
2020-Jan-28 22:15:23.572328,53052941
2020-Jan-28 22:15:23.677224,53052941
2020-Jan-28 22:15:23.781849,53052941
2020-Jan-28 22:15:23.881469,53052941
2020-Jan-28 22:15:23.985388,53052941
2020-Jan-28 22:15:24.092097,53052941
2020-Jan-28 22:15:24.196151,53052941
2020-Jan-28 22:15:24.295204,53052941
2020-Jan-28 22:15:24.428784,53052941
2020-Jan-28 22:15:24.562452,53052941
2020-Jan-28 22:15:24.605783,53052941
2020-Jan-28 22:15:24.712185,53052941
2020-Jan-28 22:15:24.818041,53052941
2020-Jan-28 22:15:24.925600,53052941
2020-Jan-28 22:15:25.031957,53052941
2020-Jan-28 22:15:25.128354,53052941
